date,discharge
3/24/2018,4.50288
3/25/2018,4.3896
3/26/2018,4.33296
3/27/2018,4.50288
3/28/2018,4.36128
3/29/2018,4.21968
3/30/2018,4.04976
3/31/2018,3.85152
4/1/1989,6.7968
4/2/1989,5.28876
4/3/1989,4.73652
4/4/1989,4.0356
4/5/1989,3.24972
4/6/1989,3.56832
4/7/1989,3.1152
4/8/1989,2.88864
4/9/1989,2.80368
4/10/1989,3.34176
4/11/1989,3.45504
4/12/1989,2.86032
4/13/1989,2.88864
4/14/1989,2.77536
4/15/1989,2.74704
4/16/1989,3.08688
4/17/1989,3.28512
4/18/1989,3.42672
4/19/1989,2.94528
4/20/1989,2.74704
4/21/1989,2.74704
4/22/1989,2.94528
4/23/1989,3.20016
4/24/1989,3.14352
4/25/1989,2.88864
4/26/1989,2.77536
4/27/1989,2.86032
4/28/1989,2.9736
4/29/1989,2.88864
4/30/1989,2.91696
4/1/1990,9.7704
4/2/1990,7.8588
4/3/1990,6.43572
4/4/1990,5.22504
4/5/1990,4.50288
4/6/1990,4.16304
4/7/1990,5.50116
4/8/1990,6.09588
4/9/1990,5.37372
4/10/1990,4.9914
4/11/1990,4.0356
4/12/1990,3.35592
4/13/1990,3.90816
4/14/1990,3.65328
4/15/1990,3.62496
4/16/1990,3.79488
4/17/1990,3.62496
4/18/1990,3.65328
4/19/1990,3.10104
4/20/1990,3.186
4/21/1990,3.03732
4/22/1990,3.87984
4/23/1990,3.70992
4/24/1990,3.79488
4/25/1990,3.2922
4/26/1990,3.63204
4/27/1990,3.717
4/28/1990,3.80196
4/29/1990,3.41964
4/30/1990,3.01608
4/1/1991,80.712
4/2/1991,99.6156
4/3/1991,93.6684
4/4/1991,89.4204
4/5/1991,81.5616
4/6/1991,70.5168
4/7/1991,72.0036
4/8/1991,59.0472
4/9/1991,36.9576
4/10/1991,25.0632
4/11/1991,20.09304
4/12/1991,15.44148
4/13/1991,11.40588
4/14/1991,9.26064
4/15/1991,7.73136
4/16/1991,6.56316
4/17/1991,6.11712
4/18/1991,5.54364
4/19/1991,4.97016
4/20/1991,4.65156
4/21/1991,4.60908
4/22/1991,4.20552
4/23/1991,3.97188
4/24/1991,3.75948
4/25/1991,3.44088
4/26/1991,3.54708
4/27/1991,3.44088
4/28/1991,3.3984
4/29/1991,3.41964
4/30/1991,3.14352
4/1/1992,28.2492
4/2/1992,34.6212
4/3/1992,37.5948
4/4/1992,25.2756
4/5/1992,18.77616
4/6/1992,15.48396
4/7/1992,13.35996
4/8/1992,11.42712
4/9/1992,9.70668
4/10/1992,8.55972
4/11/1992,7.68888
4/12/1992,6.86052
4/13/1992,6.2658
4/14/1992,5.9472
4/15/1992,5.33124
4/16/1992,4.54536
4/17/1992,4.50288
4/18/1992,4.33296
4/19/1992,4.1418
4/20/1992,3.90816
4/21/1992,3.69576
4/22/1992,3.5046
4/23/1992,3.5046
4/24/1992,3.87984
4/25/1992,3.48336
4/26/1992,3.3984
4/27/1992,3.31344
4/28/1992,3.17184
4/29/1992,2.74704
4/30/1992,2.57712
4/1/1993,44.1792
4/2/1993,29.5236
4/3/1993,20.8152
4/4/1993,15.76008
4/5/1993,12.46788
4/6/1993,10.76868
4/7/1993,9.72792
4/8/1993,8.85708
4/9/1993,8.21988
4/10/1993,7.66764
4/11/1993,7.47648
4/12/1993,6.903
4/13/1993,5.28876
4/14/1993,4.90644
4/15/1993,4.8852
4/16/1993,4.80024
4/17/1993,4.65156
4/18/1993,4.50288
4/19/1993,4.43916
4/20/1993,4.37544
4/21/1993,4.248
4/22/1993,4.09932
4/23/1993,3.8232
4/24/1993,3.56832
4/25/1993,3.186
4/26/1993,3.03732
4/27/1993,3.01608
4/28/1993,3.01608
4/29/1993,3.01608
4/30/1993,3.9648
4/1/1994,6.903
4/2/1994,5.35248
4/3/1994,4.90644
4/4/1994,4.69404
4/5/1994,3.90816
4/6/1994,3.65328
4/7/1994,3.65328
4/8/1994,3.41964
4/9/1994,3.46212
4/10/1994,4.1418
4/11/1994,4.65156
4/12/1994,4.63032
4/13/1994,5.7348
4/14/1994,6.83928
4/15/1994,6.5844
4/16/1994,4.8852
4/17/1994,4.18428
4/18/1994,3.75948
4/19/1994,3.6108
4/20/1994,3.05856
4/21/1994,3.0798
4/22/1994,3.90816
4/23/1994,3.62496
4/24/1994,3.51168
4/25/1994,3.0798
4/26/1994,3.35592
4/27/1994,3.8232
4/28/1994,4.09932
4/29/1994,4.43916
4/30/1994,9.51552
4/1/1995,6.60564
4/2/1995,6.28704
4/3/1995,5.98968
4/4/1995,5.77728
4/5/1995,5.4162
4/6/1995,4.75776
4/7/1995,4.05684
4/8/1995,3.88692
4/9/1995,3.717
4/10/1995,3.86568
4/11/1995,3.56832
4/12/1995,3.46212
4/13/1995,3.48336
4/14/1995,3.2922
4/15/1995,3.2922
4/16/1995,3.33468
4/17/1995,3.9294
4/18/1995,4.48164
4/19/1995,4.92768
4/20/1995,5.0976
4/21/1995,5.88348
4/22/1995,6.6906
4/23/1995,7.0092
4/24/1995,28.0368
4/25/1995,46.3032
4/26/1995,36.108
4/27/1995,23.1516
4/28/1995,15.12288
4/29/1995,10.21644
4/30/1995,7.90128
4/1/1996,3.79488
4/2/1996,3.45504
4/3/1996,3.51168
4/4/1996,3.73824
4/5/1996,3.85152
4/6/1996,3.9648
4/7/1996,3.93648
4/8/1996,3.73824
4/9/1996,3.48336
4/10/1996,3.08688
4/11/1996,3.28512
4/12/1996,3.42672
4/13/1996,3.42672
4/14/1996,3.70992
4/15/1996,3.37008
4/16/1996,3.48336
4/17/1996,3.70992
4/18/1996,3.59664
4/19/1996,3.51168
4/20/1996,3.2568
4/21/1996,3.17184
4/22/1996,3.28512
4/23/1996,3.14352
4/24/1996,3.00192
4/25/1996,2.86032
4/26/1996,2.88864
4/27/1996,2.74704
4/28/1996,2.57712
4/29/1996,2.60544
4/30/1996,2.74704
4/1/1997,3.5046
4/2/1997,3.80196
4/3/1997,5.33124
4/4/1997,6.56316
4/5/1997,6.903
4/6/1997,7.71012
4/7/1997,11.87316
4/8/1997,30.3732
4/9/1997,44.604
4/10/1997,55.0116
4/11/1997,33.984
4/12/1997,20.09304
4/13/1997,13.42368
4/14/1997,10.06776
4/15/1997,8.02872
4/16/1997,6.35076
4/17/1997,5.18256
4/18/1997,4.73652
4/19/1997,4.26924
4/20/1997,3.63204
4/21/1997,3.41964
4/22/1997,3.10104
4/23/1997,3.10104
4/24/1997,3.12228
4/25/1997,3.0798
4/26/1997,3.14352
4/27/1997,3.99312
4/28/1997,3.87984
4/29/1997,3.59664
4/30/1997,3.3984
4/1/1998,48.6396
4/2/1998,38.232
4/3/1998,33.5592
4/4/1998,56.9232
4/5/1998,77.3136
4/6/1998,76.2516
4/7/1998,49.0644
4/8/1998,43.542
4/9/1998,43.542
4/10/1998,53.1
4/11/1998,73.7028
4/12/1998,93.6684
4/13/1998,99.1908
4/14/1998,59.472
4/15/1998,34.6212
4/16/1998,22.7268
4/17/1998,18.09648
4/18/1998,17.03448
4/19/1998,16.33356
4/20/1998,21.00636
4/21/1998,31.2228
4/22/1998,34.6212
4/23/1998,34.6212
4/24/1998,34.8336
4/25/1998,27.3996
4/26/1998,19.09476
4/27/1998,14.82552
4/28/1998,13.6998
4/29/1998,11.76696
4/30/1998,10.57752
4/1/1999,3.52584
4/2/1999,4.43916
4/3/1999,5.2038
4/4/1999,5.28876
4/5/1999,5.4162
4/6/1999,5.31
4/7/1999,5.14008
4/8/1999,7.34904
4/9/1999,13.84848
4/10/1999,13.97592
4/11/1999,13.275
4/12/1999,16.50348
4/13/1999,19.49832
4/14/1999,17.11944
4/15/1999,13.86972
4/16/1999,10.36512
4/17/1999,7.45524
4/18/1999,5.71356
4/19/1999,4.63032
4/20/1999,3.95064
4/21/1999,3.56832
4/22/1999,3.31344
4/23/1999,3.20724
4/24/1999,3.35592
4/25/1999,3.3984
4/26/1999,3.33468
4/27/1999,3.10104
4/28/1999,3.2922
4/29/1999,3.2922
4/30/1999,3.33468
4/1/2000,8.53848
4/2/2000,7.24284
4/3/2000,7.1154
4/4/2000,6.45696
4/5/2000,5.50116
4/6/2000,4.41792
4/7/2000,3.54708
4/8/2000,3.12228
4/9/2000,3.73824
4/10/2000,3.65328
4/11/2000,3.79488
4/12/2000,3.37008
4/13/2000,3.1152
4/14/2000,3.2568
4/15/2000,3.2568
4/16/2000,3.2568
4/17/2000,3.45504
4/18/2000,3.31344
4/19/2000,3.56832
4/20/2000,3.6816
4/21/2000,3.51168
4/22/2000,3.48336
4/23/2000,3.59664
4/24/2000,3.59664
4/25/2000,3.00192
4/26/2000,2.74704
4/27/2000,3.00192
4/28/2000,2.77536
4/29/2000,2.80368
4/30/2000,2.6904
4/1/2001,4.12056
4/2/2001,3.99312
4/3/2001,3.90816
4/4/2001,3.80196
4/5/2001,3.80196
4/6/2001,4.29048
4/7/2001,5.33124
4/8/2001,6.01092
4/9/2001,8.75088
4/10/2001,8.13492
4/11/2001,7.09416
4/12/2001,7.17912
4/13/2001,9.6642
4/14/2001,12.8502
4/15/2001,10.95984
4/16/2001,7.77384
4/17/2001,5.6286
4/18/2001,4.63032
4/19/2001,3.97188
4/20/2001,3.65328
4/21/2001,3.46212
4/22/2001,3.63204
4/23/2001,3.73824
4/24/2001,3.56832
4/25/2001,3.3984
4/26/2001,3.99312
4/27/2001,3.6816
4/28/2001,3.76656
4/29/2001,3.73824
4/30/2001,3.56832
4/1/2002,3.31344
4/2/2002,3.99312
4/3/2002,3.59664
4/4/2002,3.51168
4/5/2002,3.42672
4/6/2002,3.51168
4/7/2002,3.12228
4/8/2002,3.54708
4/9/2002,3.46212
4/10/2002,3.37716
4/11/2002,3.20724
4/12/2002,3.01608
4/13/2002,3.62496
4/14/2002,3.3984
4/15/2002,3.2568
4/16/2002,3.05856
4/17/2002,3.22848
4/18/2002,3.31344
4/19/2002,3.17184
4/20/2002,3.08688
4/21/2002,3.03024
4/22/2002,3.08688
4/23/2002,2.86032
4/24/2002,2.9736
4/25/2002,2.9736
4/26/2002,2.86032
4/27/2002,2.91696
4/28/2002,3.17184
4/29/2002,3.37008
4/30/2002,3.22848
4/1/2003,4.63032
4/2/2003,4.22676
4/3/2003,4.0356
4/4/2003,3.88692
4/5/2003,3.84444
4/6/2003,3.78072
4/7/2003,3.75948
4/8/2003,3.717
4/9/2003,3.67452
4/10/2003,3.58956
4/11/2003,3.56832
4/12/2003,3.54708
4/13/2003,3.52584
4/14/2003,3.5046
4/15/2003,3.5046
4/16/2003,3.52584
4/17/2003,3.54708
4/18/2003,3.5046
4/19/2003,3.48336
4/20/2003,3.46212
4/21/2003,3.46212
4/22/2003,3.41964
4/23/2003,3.41964
4/24/2003,3.41964
4/25/2003,3.41964
4/26/2003,3.3984
4/27/2003,3.37716
4/28/2003,3.35592
4/29/2003,3.31344
4/30/2003,3.2922
4/1/2004,3.3984
4/2/2004,3.73824
4/3/2004,3.24972
4/4/2004,3.73824
4/5/2004,3.95064
4/6/2004,4.26924
4/7/2004,4.33296
4/8/2004,4.41792
4/9/2004,5.03388
4/10/2004,5.35248
4/11/2004,5.0976
4/12/2004,4.6728
4/13/2004,4.05684
4/14/2004,3.75948
4/15/2004,3.2922
4/16/2004,3.85152
4/17/2004,3.6816
4/18/2004,3.54
4/19/2004,3.42672
4/20/2004,3.2568
4/21/2004,3.28512
4/22/2004,3.03024
4/23/2004,3.1152
4/24/2004,3.20016
4/25/2004,3.1152
4/26/2004,3.05856
4/27/2004,2.693232
4/28/2004,2.664912
4/29/2004,2.656416
4/30/2004,2.602608
4/1/2005,10.13148
4/2/2005,8.68716
4/3/2005,7.79508
4/4/2005,7.66764
4/5/2005,7.51896
4/6/2005,6.7968
4/7/2005,6.09588
4/8/2005,5.22504
4/9/2005,4.60908
4/10/2005,4.75776
4/11/2005,4.52412
4/12/2005,4.43916
4/13/2005,4.20552
4/14/2005,3.99312
4/15/2005,3.78072
4/16/2005,3.5046
4/17/2005,3.3984
4/18/2005,3.35592
4/19/2005,3.33468
4/20/2005,3.22848
4/21/2005,3.186
4/22/2005,3.186
4/23/2005,3.186
4/24/2005,3.95064
4/25/2005,13.35996
4/26/2005,13.95468
4/27/2005,11.12976
4/28/2005,8.51724
4/29/2005,6.6906
4/30/2005,9.72792
4/1/2006,3.67452
4/2/2006,3.41964
4/3/2006,3.16476
4/4/2006,3.9648
4/5/2006,3.03732
4/6/2006,3.22848
4/7/2006,3.31344
4/8/2006,3.16476
4/9/2006,3.76656
4/10/2006,3.42672
4/11/2006,3.62496
4/12/2006,3.90816
4/13/2006,3.01608
4/14/2006,3.87984
4/15/2006,3.76656
4/16/2006,3.65328
4/17/2006,3.14352
4/18/2006,2.94528
4/19/2006,3.28512
4/20/2006,3.1152
4/21/2006,2.798016
4/22/2006,2.73288
4/23/2006,2.679072
4/24/2006,2.86032
4/25/2006,2.806512
4/26/2006,2.832
4/27/2006,2.88864
4/28/2006,3.00192
4/29/2006,3.3984
4/30/2006,3.45504
4/1/2007,3.717
4/2/2007,3.24972
4/3/2007,3.8232
4/4/2007,3.79488
4/5/2007,3.56832
4/6/2007,3.54
4/7/2007,3.45504
4/8/2007,3.48336
4/9/2007,3.48336
4/10/2007,3.56832
4/11/2007,3.48336
4/12/2007,3.51168
4/13/2007,3.6816
4/14/2007,3.87984
4/15/2007,3.85152
4/16/2007,3.65328
4/17/2007,3.20016
4/18/2007,3.28512
4/19/2007,3.3984
4/20/2007,3.42672
4/21/2007,3.48336
4/22/2007,3.54
4/23/2007,3.51168
4/24/2007,3.62496
4/25/2007,3.56832
4/26/2007,3.54
4/27/2007,3.3984
4/28/2007,3.22848
4/29/2007,3.00192
4/30/2007,2.78952
4/1/2008,7.1154
4/2/2008,6.11712
4/3/2008,5.50116
4/4/2008,4.58784
4/5/2008,4.37544
4/6/2008,4.16304
4/7/2008,3.75948
4/8/2008,3.58956
4/9/2008,3.46212
4/10/2008,3.52584
4/11/2008,3.35592
4/12/2008,3.99312
4/13/2008,3.8232
4/14/2008,3.70992
4/15/2008,3.70992
4/16/2008,3.62496
4/17/2008,3.70992
4/18/2008,3.59664
4/19/2008,3.62496
4/20/2008,3.3984
4/21/2008,3.28512
4/22/2008,3.17184
4/23/2008,3.05856
4/24/2008,2.91696
4/25/2008,2.778192
4/26/2008,2.832
4/27/2008,2.832
4/28/2008,3.08688
4/29/2008,2.91696
4/30/2008,2.735712
4/1/2009,3.56832
4/2/2009,3.17184
4/3/2009,2.9736
4/4/2009,3.08688
4/5/2009,3.34176
4/6/2009,3.37008
4/7/2009,3.2568
4/8/2009,3.1152
4/9/2009,3.08688
4/10/2009,3.05856
4/11/2009,3.48336
4/12/2009,3.9648
4/13/2009,3.12228
4/14/2009,3.9648
4/15/2009,3.65328
4/16/2009,3.51168
4/17/2009,3.34176
4/18/2009,3.17184
4/19/2009,3.14352
4/20/2009,2.91696
4/21/2009,2.94528
4/22/2009,2.670576
4/23/2009,2.4072
4/24/2009,2.381712
4/25/2009,2.432688
4/26/2009,2.684736
4/27/2009,2.594112
4/28/2009,2.71872
4/29/2009,2.71872
4/30/2009,2.656416
4/1/2010,47.1528
4/2/2010,39.9312
4/3/2010,27.1872
4/4/2010,22.7268
4/5/2010,26.7624
4/6/2010,32.922
4/7/2010,29.9484
4/8/2010,21.8772
4/9/2010,18.35136
4/10/2010,19.71072
4/11/2010,19.30716
4/12/2010,18.2664
4/13/2010,17.05572
4/14/2010,15.01668
4/15/2010,12.36168
4/16/2010,11.34216
4/17/2010,10.7262
4/18/2010,9.21816
4/19/2010,8.58096
4/20/2010,8.04996
4/21/2010,7.26408
4/22/2010,6.86052
4/23/2010,7.30656
4/24/2010,6.81804
4/25/2010,6.0534
4/26/2010,5.24628
4/27/2010,4.4604
4/28/2010,4.1418
4/29/2010,3.90816
4/30/2010,3.80196
4/1/2011,4.29048
4/2/2011,3.84444
4/3/2011,3.58956
4/4/2011,3.37716
4/5/2011,3.99312
4/6/2011,3.79488
4/7/2011,3.70992
4/8/2011,3.8232
4/9/2011,3.186
4/10/2011,3.56832
4/11/2011,3.69576
4/12/2011,3.5046
4/13/2011,4.92768
4/14/2011,7.47648
4/15/2011,6.372
4/16/2011,5.18256
4/17/2011,4.54536
4/18/2011,3.86568
4/19/2011,3.33468
4/20/2011,3.90816
4/21/2011,3.73824
4/22/2011,3.76656
4/23/2011,3.62496
4/24/2011,3.70992
4/25/2011,3.76656
4/26/2011,3.62496
4/27/2011,3.59664
4/28/2011,3.48336
4/29/2011,3.17184
4/30/2011,3.14352
4/1/2012,3.186
4/2/2012,3.8232
4/3/2012,3.62496
4/4/2012,3.54
4/5/2012,3.62496
4/6/2012,3.65328
4/7/2012,3.6816
4/8/2012,3.48336
4/9/2012,3.45504
4/10/2012,3.20016
4/11/2012,3.2568
4/12/2012,3.45504
4/13/2012,3.56832
4/14/2012,3.87984
4/15/2012,3.35592
4/16/2012,3.27096
4/17/2012,3.10104
4/18/2012,3.6816
4/19/2012,3.48336
4/20/2012,3.42672
4/21/2012,3.14352
4/22/2012,3.17184
4/23/2012,3.1152
4/24/2012,3.56832
4/25/2012,3.37008
4/26/2012,3.54
4/27/2012,3.8232
4/28/2012,3.87984
4/29/2012,3.54
4/30/2012,3.20016
4/1/2013,3.45504
4/2/2013,3.17184
4/3/2013,3.1152
4/4/2013,3.14352
4/5/2013,3.1152
4/6/2013,3.03024
4/7/2013,2.9736
4/8/2013,2.88864
4/9/2013,3.14352
4/10/2013,3.59664
4/11/2013,3.65328
4/12/2013,3.31344
4/13/2013,3.14352
4/14/2013,3.00192
4/15/2013,2.91696
4/16/2013,2.86032
4/17/2013,2.88864
4/18/2013,2.88864
4/19/2013,2.778192
4/20/2013,2.88864
4/21/2013,2.86032
4/22/2013,2.67624
4/23/2013,2.735712
4/24/2013,2.616768
4/25/2013,2.596944
4/26/2013,2.713056
4/27/2013,2.63376
4/28/2013,2.639424
4/29/2013,2.7612
4/30/2013,2.6904
4/1/2014,3.2568
4/2/2014,2.94528
4/3/2014,3.2568
4/4/2014,3.28512
4/5/2014,3.20016
4/6/2014,3.31344
4/7/2014,3.2568
4/8/2014,3.17184
4/9/2014,3.14352
4/10/2014,3.14352
4/11/2014,2.94528
4/12/2014,2.88864
4/13/2014,3.08688
4/14/2014,3.03024
4/15/2014,2.88864
4/16/2014,3.00192
4/17/2014,2.9736
4/18/2014,2.88864
4/19/2014,3.00192
4/20/2014,3.20016
4/21/2014,3.17184
4/22/2014,3.03024
4/23/2014,2.86032
4/24/2014,2.653584
4/25/2014,2.424192
4/26/2014,2.497824
4/27/2014,3.17184
4/28/2014,3.54
4/29/2014,3.3984
4/30/2014,3.14352
4/1/2015,2.829168
4/2/2015,2.764032
4/3/2015,2.687568
4/4/2015,2.80368
4/5/2015,2.86032
4/6/2015,2.815008
4/7/2015,2.783856
4/8/2015,2.653584
4/9/2015,2.540304
4/10/2015,2.523312
4/11/2015,2.52048
4/12/2015,2.455344
4/13/2015,2.49216
4/14/2015,2.503488
4/15/2015,2.466672
4/16/2015,2.497824
4/17/2015,2.602608
4/18/2015,2.86032
4/19/2015,2.94528
4/20/2015,2.693232
4/21/2015,2.6196
4/22/2015,2.52048
4/23/2015,2.664912
4/24/2015,2.630928
4/25/2015,2.815008
4/26/2015,3.3984
4/27/2015,3.6816
4/28/2015,3.79488
4/29/2015,3.3984
4/30/2015,3.03024
4/1/2016,3.70992
4/2/2016,3.28512
4/3/2016,2.91696
4/4/2016,2.588448
4/5/2016,2.367552
4/6/2016,2.446848
4/7/2016,2.466672
4/8/2016,2.4072
4/9/2016,3.14352
4/10/2016,3.65328
4/11/2016,3.01608
4/12/2016,3.12228
4/13/2016,3.01608
4/14/2016,3.85152
4/15/2016,3.42672
4/16/2016,3.17184
4/17/2016,2.9736
4/18/2016,3.08688
4/19/2016,3.17184
4/20/2016,3.17184
4/21/2016,2.88864
4/22/2016,2.494992
4/23/2016,2.347728
4/24/2016,2.316576
4/25/2016,2.438352
4/26/2016,2.715888
4/27/2016,2.679072
4/28/2016,2.798016
4/29/2016,2.88864
4/30/2016,2.80368
4/1/2017,4.779
4/2/2017,4.43916
4/3/2017,3.99312
4/4/2017,3.56832
4/5/2017,3.6108
4/6/2017,3.44088
4/7/2017,3.37716
4/8/2017,3.54708
4/9/2017,3.35592
4/10/2017,3.03732
4/11/2017,3.93648
4/12/2017,3.85152
4/13/2017,3.65328
4/14/2017,3.34176
4/15/2017,3.28512
4/16/2017,3.31344
4/17/2017,3.28512
4/18/2017,3.2568
4/19/2017,3.14352
4/20/2017,3.00192
4/21/2017,2.74704
4/22/2017,2.721552
4/23/2017,2.596944
4/24/2017,2.52048
4/25/2017,2.670576
4/26/2017,2.727216
4/27/2017,2.783856
4/28/2017,2.53464
4/29/2017,2.480832
4/30/2017,2.88864
4/1/2018,3.70992
4/2/2018,3.6816
4/3/2018,3.45504
4/4/2018,3.22848
4/5/2018,2.94528
4/6/2018,2.764032
4/7/2018,2.656416
4/8/2018,2.528976
4/9/2018,2.4072
4/10/2018,2.60544
4/11/2018,2.500656
4/12/2018,2.427024
4/13/2018,2.302416
4/14/2018,2.43552
4/15/2018,2.659248
4/16/2018,2.56296
4/17/2018,2.500656
4/18/2018,2.412864
4/19/2018,2.36472
4/20/2018,2.452512
4/21/2018,2.73288
4/22/2018,2.70456
4/23/2018,2.50632
4/24/2018,2.526144
4/25/2018,2.537472
4/26/2018,2.452512
4/27/2018,2.203296
4/28/2018,1.888944
4/29/2018,1.837968
4/30/2018,2.03904
5/1/1989,2.37888
5/2/1989,2.18772
5/3/1989,2.124
5/4/1989,2.0178
5/5/1989,2.35056
5/6/1989,2.43552
5/7/1989,2.2656
5/8/1989,2.29392
5/9/1989,2.29392
5/10/1989,2.43552
5/11/1989,2.35056
5/12/1989,1.97532
5/13/1989,1.97532
5/14/1989,1.99656
5/15/1989,2.10276
5/16/1989,1.99656
5/17/1989,2.16648
5/18/1989,2.3364
5/19/1989,2.08152
5/20/1989,2.03904
5/21/1989,2.57712
5/22/1989,2.32224
5/23/1989,2.32224
5/24/1989,2.06736
5/25/1989,1.92576
5/26/1989,1.9824
5/27/1989,2.18064
5/28/1989,2.18064
5/29/1989,2.29392
5/30/1989,2.29392
5/31/1989,1.9824
5/1/1990,2.99484
5/2/1990,2.90988
5/3/1990,3.05856
5/4/1990,2.71872
5/5/1990,2.25144
5/6/1990,2.10276
5/7/1990,2.14524
5/8/1990,2.20896
5/9/1990,2.06028
5/10/1990,2.2302
5/11/1990,2.18772
5/12/1990,2.57712
5/13/1990,2.5488
5/14/1990,2.57712
5/15/1990,2.52048
5/16/1990,2.52048
5/17/1990,1.97532
5/18/1990,2.10276
5/19/1990,2.43552
5/20/1990,2.18064
5/21/1990,2.4072
5/22/1990,2.29392
5/23/1990,2.09568
5/24/1990,2.2656
5/25/1990,2.57712
5/26/1990,2.37888
5/27/1990,2.35056
5/28/1990,2.32224
5/29/1990,2.0178
5/30/1990,2.3364
5/31/1990,2.40012
5/1/1991,2.99484
5/2/1991,2.78244
5/3/1991,2.40012
5/4/1991,2.3364
5/5/1991,2.2302
5/6/1991,2.16648
5/7/1991,2.0178
5/8/1991,2.37888
5/9/1991,1.97532
5/10/1991,2.60544
5/11/1991,2.43552
5/12/1991,2.06028
5/13/1991,2.08152
5/14/1991,2.5488
5/15/1991,2.124
5/16/1991,2.09568
5/17/1991,2.124
5/18/1991,1.95408
5/19/1991,2.03904
5/20/1991,2.09568
5/21/1991,2.2656
5/22/1991,2.23728
5/23/1991,2.32224
5/24/1991,2.35056
5/25/1991,2.52048
5/26/1991,2.5488
5/27/1991,2.32224
5/28/1991,2.18064
5/29/1991,2.20896
5/30/1991,2.29392
5/31/1991,2.37888
5/1/1992,2.15232
5/2/1992,2.09568
5/3/1992,2.5488
5/4/1992,2.5488
5/5/1992,2.0178
5/6/1992,2.52756
5/7/1992,3.27096
5/8/1992,3.16476
5/9/1992,3.12228
5/10/1992,3.5046
5/11/1992,4.09932
5/12/1992,3.84444
5/13/1992,3.44088
5/14/1992,3.05856
5/15/1992,2.63376
5/16/1992,2.14524
5/17/1992,2.10276
5/18/1992,2.20896
5/19/1992,2.08152
5/20/1992,2.25144
5/21/1992,3.14352
5/22/1992,3.3984
5/23/1992,3.48336
5/24/1992,3.5046
5/25/1992,3.75948
5/26/1992,3.58956
5/27/1992,3.63204
5/28/1992,6.30828
5/29/1992,5.18256
5/30/1992,8.30484
5/31/1992,11.59704
5/1/1993,2.95236
5/2/1993,2.9736
5/3/1993,2.73996
5/4/1993,2.63376
5/5/1993,2.61252
5/6/1993,2.90988
5/7/1993,2.84616
5/8/1993,2.78244
5/9/1993,2.95236
5/10/1993,3.03732
5/11/1993,2.9736
5/12/1993,3.01608
5/13/1993,3.05856
5/14/1993,2.9736
5/15/1993,2.90988
5/16/1993,3.27096
5/17/1993,3.80196
5/18/1993,4.18428
5/19/1993,3.97188
5/20/1993,3.84444
5/21/1993,3.35592
5/22/1993,3.01608
5/23/1993,2.7612
5/24/1993,2.84616
5/25/1993,3.14352
5/26/1993,3.0798
5/27/1993,3.24972
5/28/1993,3.03732
5/29/1993,2.82492
5/30/1993,2.82492
5/31/1993,2.82492
5/1/1994,11.5758
5/2/1994,9.04824
5/3/1994,6.75432
5/4/1994,5.28876
5/5/1994,4.16304
5/6/1994,3.73824
5/7/1994,3.186
5/8/1994,2.88864
5/9/1994,3.03732
5/10/1994,3.37716
5/11/1994,3.35592
5/12/1994,3.20724
5/13/1994,3.186
5/14/1994,3.186
5/15/1994,3.10104
5/16/1994,2.95236
5/17/1994,2.59128
5/18/1994,2.46384
5/19/1994,2.40012
5/20/1994,2.0178
5/21/1994,2.124
5/22/1994,2.18772
5/23/1994,2.37888
5/24/1994,2.48508
5/25/1994,2.63376
5/26/1994,2.7612
5/27/1994,2.73996
5/28/1994,2.655
5/29/1994,2.84616
5/30/1994,2.5488
5/31/1994,2.18772
5/1/1995,6.30828
5/2/1995,5.43744
5/3/1995,4.82148
5/4/1995,4.48164
5/5/1995,3.90816
5/6/1995,3.95064
5/7/1995,4.12056
5/8/1995,4.1418
5/9/1995,4.05684
5/10/1995,3.86568
5/11/1995,3.58956
5/12/1995,3.05856
5/13/1995,2.71872
5/14/1995,2.90988
5/15/1995,3.14352
5/16/1995,3.56832
5/17/1995,3.24972
5/18/1995,3.05856
5/19/1995,2.95236
5/20/1995,2.84616
5/21/1995,2.78244
5/22/1995,2.93112
5/23/1995,2.90988
5/24/1995,3.01608
5/25/1995,2.71872
5/26/1995,2.37888
5/27/1995,2.73996
5/28/1995,3.78072
5/29/1995,3.95064
5/30/1995,3.86568
5/31/1995,3.56832
5/1/1996,2.10276
5/2/1996,2.5488
5/3/1996,2.46384
5/4/1996,2.49216
5/5/1996,2.52048
5/6/1996,1.97532
5/7/1996,1.97532
5/8/1996,2.08152
5/9/1996,2.60544
5/10/1996,2.52048
5/11/1996,2.4072
5/12/1996,2.37888
5/13/1996,2.37888
5/14/1996,2.32224
5/15/1996,2.32224
5/16/1996,2.29392
5/17/1996,2.2656
5/18/1996,2.2656
5/19/1996,2.2656
5/20/1996,2.2656
5/21/1996,2.2656
5/22/1996,2.2656
5/23/1996,2.2656
5/24/1996,2.2656
5/25/1996,2.2656
5/26/1996,2.4072
5/27/1996,1.99656
5/28/1996,2.08152
5/29/1996,1.97532
5/30/1996,2.5488
5/31/1996,2.43552
5/1/1997,2.57004
5/2/1997,2.40012
5/3/1997,2.3364
5/4/1997,2.40012
5/5/1997,2.27268
5/6/1997,2.16648
5/7/1997,2.29392
5/8/1997,2.15232
5/9/1997,2.29392
5/10/1997,2.52048
5/11/1997,2.08152
5/12/1997,2.06028
5/13/1997,2.25144
5/14/1997,2.60544
